id_custo,id_processo,tipo_custo,valor_brl
2619,425,Frete Internacional,305361.06
2620,425,Seguro,18012.65
2621,425,Imposto Importação,214692.74
2622,425,ICMS,213970.33
2623,425,Armazenagem,1034.6
2624,425,Demurrage,3204.75
2625,425,Despachante,3645.02
2638,428,Frete Internacional,35164.18
2639,428,Seguro,1850.14
2640,428,Imposto Importação,53025.48
2641,428,ICMS,61704.24
2642,428,Armazenagem,3422.48
2643,428,Despachante,3360.32
2650,430,Frete Internacional,10275.52
2651,430,Seguro,195.18
2652,430,Imposto Importação,5612.93
2653,430,ICMS,6471.71
2654,430,Armazenagem,6404.58
2655,430,Despachante,1812.64
2662,432,Frete Internacional,15545.38
2663,432,Seguro,3926.39
2664,432,Imposto Importação,36843.3
2665,432,ICMS,53487.54
2666,432,Armazenagem,502.6
2667,432,Demurrage,1773.68
2668,432,Despachante,2775.85
2675,434,Frete Internacional,5209.62
2676,434,Seguro,473.12
2677,434,Imposto Importação,3729.06
2678,434,ICMS,5278.94
2679,434,Armazenagem,1358.4
2680,434,Despachante,1859.13
2681,435,Frete Internacional,151810.2
2682,435,Seguro,4882.79
2683,435,Imposto Importação,65987.23
2684,435,ICMS,67078.6
2685,435,Armazenagem,1538.52
2686,435,Despachante,3423.49
2687,436,Frete Internacional,477188.06
2688,436,Seguro,24247.52
2689,436,Imposto Importação,754146.46
2690,436,ICMS,579209.86
2691,436,Armazenagem,5339.91
2692,436,Despachante,5512.38
2705,439,Frete Internacional,437749.38
2706,439,Seguro,40720.86
2707,439,Imposto Importação,325772.66
2708,439,ICMS,645437.36
2709,439,Armazenagem,2815.91
2710,439,Demurrage,3307.11
2711,439,Despachante,4575.68
2712,440,Frete Internacional,118404.97
2713,440,Seguro,2411.13
2714,440,Imposto Importação,45700.97
2715,440,ICMS,52565.6
2716,440,Armazenagem,3541.27
2717,440,Demurrage,4707.88
2718,440,Despachante,3456.7
2719,441,Frete Internacional,436356.67
2720,441,Seguro,13664.66
2721,441,Imposto Importação,233381.55
2722,441,ICMS,164549.91
2723,441,Armazenagem,2961.49
2724,441,Despachante,4655.44
2725,442,Frete Internacional,55234.62
2726,442,Seguro,6274.37
2727,442,Imposto Importação,67996.46
2728,442,ICMS,88657.8
2729,442,Armazenagem,2768.33
2730,442,Demurrage,3401.69
2731,442,Despachante,1454.38
2732,443,Frete Internacional,277893.12
2733,443,Seguro,50260.06
2734,443,Imposto Importação,636628.57
2735,443,ICMS,663793.84
2736,443,Armazenagem,3076.5
2737,443,Despachante,2742.5
2744,445,Frete Internacional,342469.88
2745,445,Seguro,6275.55
2746,445,Imposto Importação,145413.07
2747,445,ICMS,143874.63
2748,445,Armazenagem,3220.87
2749,445,Despachante,4643.1
2750,446,Frete Internacional,7422.49
2751,446,Seguro,2127.91
2752,446,Imposto Importação,28499.96
2753,446,ICMS,38487.14
2754,446,Armazenagem,4352.72
2755,446,Demurrage,3499.77
2756,446,Despachante,2010.1
2757,447,Frete Internacional,151122.93
2758,447,Seguro,7103.63
2759,447,Imposto Importação,112240.16
2760,447,ICMS,153149.7
2761,447,Armazenagem,1128.7
2762,447,Despachante,1984.68
2763,448,Frete Internacional,41449.22
2764,448,Seguro,5427.44
2765,448,Imposto Importação,45321.95
2766,448,ICMS,67795.43
2767,448,Armazenagem,2017.93
2768,448,Despachante,4435.84
2769,449,Frete Internacional,36552.52
2770,449,Seguro,1280.23
2771,449,Imposto Importação,38165.1
2772,449,ICMS,34613.93
2773,449,Armazenagem,1116.89
2774,449,Despachante,5992.08
2775,450,Frete Internacional,325664.55
2776,450,Seguro,5200.63
2777,450,Imposto Importação,174882.0
2778,450,ICMS,138596.68
2779,450,Armazenagem,3924.05
2780,450,Demurrage,6108.05
2781,450,Despachante,1315.01
2796,453,Frete Internacional,1428371.43
2797,453,Seguro,43603.57
2798,453,Imposto Importação,434467.61
2799,453,ICMS,613574.06
2800,453,Armazenagem,6496.13
2801,453,Despachante,3696.6
2802,454,Frete Internacional,16760.4
2803,454,Seguro,6148.0
2804,454,Imposto Importação,75399.2
2805,454,ICMS,91911.05
2806,454,Armazenagem,2304.59
2807,454,Despachante,4298.53
2808,455,Frete Internacional,71012.63
2809,455,Seguro,4823.79
2810,455,Imposto Importação,83397.77
2811,455,ICMS,80187.33
2812,455,Armazenagem,1754.92
2813,455,Demurrage,7663.41
2814,455,Despachante,2684.46
2821,457,Frete Internacional,274968.79
2822,457,Seguro,61281.15
2823,457,Imposto Importação,1079841.48
2824,457,ICMS,967367.51
2825,457,Armazenagem,2883.35
2826,457,Demurrage,4003.41
2827,457,Despachante,1527.0
2828,458,Frete Internacional,9949.97
2829,458,Seguro,2592.7
2830,458,Imposto Importação,81079.34
2831,458,ICMS,74912.14
2832,458,Armazenagem,1223.73
2833,458,Despachante,4646.77
2840,460,Frete Internacional,352967.77
2841,460,Seguro,39114.47
2842,460,Imposto Importação,578225.6
2843,460,ICMS,558975.08
2844,460,Armazenagem,2762.17
2845,460,Despachante,3982.09
2846,461,Frete Internacional,1267552.91
2847,461,Seguro,15128.13
2848,461,Imposto Importação,331114.27
2849,461,ICMS,406716.23
2850,461,Armazenagem,1239.32
2851,461,Despachante,3024.59
2858,463,Frete Internacional,11970.08
2859,463,Seguro,2232.08
2860,463,Imposto Importação,22576.4
2861,463,ICMS,25085.23
2862,463,Armazenagem,2639.91
2863,463,Despachante,3373.95
2864,464,Frete Internacional,672.31
2865,464,Seguro,341.9
2866,464,Imposto Importação,5102.11
2867,464,ICMS,7203.45
2868,464,Armazenagem,2534.08
2869,464,Despachante,4437.17
2883,467,Frete Internacional,1908.51
2884,467,Seguro,316.4
2885,467,Imposto Importação,8657.56
2886,467,ICMS,7019.99
2887,467,Armazenagem,1507.85
2888,467,Despachante,2954.19
2896,469,Frete Internacional,736433.68
2897,469,Seguro,73148.52
2898,469,Imposto Importação,858867.07
2899,469,ICMS,1000348.72
2900,469,Armazenagem,1006.13
2901,469,Despachante,1246.96
2902,470,Frete Internacional,5759.9
2903,470,Seguro,518.65
2904,470,Imposto Importação,7884.34
2905,470,ICMS,16140.21
2906,470,Armazenagem,3283.51
2907,470,Despachante,1672.32
2908,471,Frete Internacional,22968.72
2909,471,Seguro,5820.3
2910,471,Imposto Importação,132716.23
2911,471,ICMS,93040.35
2912,471,Armazenagem,4003.24
2913,471,Despachante,3784.27
2914,472,Frete Internacional,6120.07
2915,472,Seguro,5560.42
2916,472,Imposto Importação,52081.97
2917,472,ICMS,68377.17
2918,472,Armazenagem,1841.86
2919,472,Demurrage,2624.95
2920,472,Despachante,1909.35
2921,473,Frete Internacional,144176.94
2922,473,Seguro,4763.38
2923,473,Imposto Importação,54528.73
2924,473,ICMS,75314.59
2925,473,Armazenagem,1423.24
2926,473,Despachante,2844.91
2927,474,Frete Internacional,434786.64
2928,474,Seguro,19701.76
2929,474,Imposto Importação,160626.85
2930,474,ICMS,267206.01
2931,474,Armazenagem,1028.08
2932,474,Demurrage,965.01
2933,474,Despachante,1782.84
2934,475,Frete Internacional,689312.48
2935,475,Seguro,46818.26
2936,475,Imposto Importação,1188818.51
2937,475,ICMS,1029887.88
2938,475,Armazenagem,3469.19
2939,475,Despachante,2561.23
2953,478,Frete Internacional,112920.31
2954,478,Seguro,5116.84
2955,478,Imposto Importação,85722.25
2956,478,ICMS,135750.8
2957,478,Armazenagem,2504.35
2958,478,Despachante,3205.85
2959,479,Frete Internacional,3393.82
2960,479,Seguro,1729.35
2961,479,Imposto Importação,29167.5
2962,479,ICMS,28115.46
2963,479,Armazenagem,2342.02
2964,479,Despachante,4407.33
2965,480,Frete Internacional,7548.07
2966,480,Seguro,799.61
2967,480,Imposto Importação,15951.84
2968,480,ICMS,10411.79
2969,480,Armazenagem,2548.58
2970,480,Despachante,2502.01
2971,481,Frete Internacional,170052.63
2972,481,Seguro,7121.95
2973,481,Imposto Importação,194090.35
2974,481,ICMS,153043.34
2975,481,Armazenagem,4686.16
2976,481,Despachante,3579.35
2983,483,Frete Internacional,2865.59
2984,483,Seguro,683.4
2985,483,Imposto Importação,13095.7
2986,483,ICMS,12446.41
2987,483,Armazenagem,1175.77
2988,483,Demurrage,7150.86
2989,483,Despachante,1622.9
2990,484,Frete Internacional,3548.01
2991,484,Seguro,347.58
2992,484,Imposto Importação,7117.92
2993,484,ICMS,9716.16
2994,484,Armazenagem,1049.78
2995,484,Despachante,2436.68
3002,486,Frete Internacional,56240.9
3003,486,Seguro,12034.92
3004,486,Imposto Importação,202501.33
3005,486,ICMS,260738.52
3006,486,Armazenagem,4301.48
3007,486,Despachante,3863.66
3008,487,Frete Internacional,35562.25
3009,487,Seguro,1370.42
3010,487,Imposto Importação,28786.5
3011,487,ICMS,36684.93
3012,487,Armazenagem,3782.64
3013,487,Demurrage,5125.65
3014,487,Despachante,3657.71
3015,488,Frete Internacional,7024.96
3016,488,Seguro,2199.69
3017,488,Imposto Importação,47327.11
3018,488,ICMS,52702.71
3019,488,Armazenagem,1035.91
3020,488,Despachante,4761.57
3034,491,Frete Internacional,34925.9
3035,491,Seguro,3493.42
3036,491,Imposto Importação,60204.3
3037,491,ICMS,78653.06
3038,491,Armazenagem,1979.18
3039,491,Despachante,3819.95
3040,492,Frete Internacional,538303.06
3041,492,Seguro,12273.92
3042,492,Imposto Importação,161870.41
3043,492,ICMS,201710.69
3044,492,Armazenagem,2314.13
3045,492,Despachante,4421.69
3046,493,Frete Internacional,164644.45
3047,493,Seguro,2919.21
3048,493,Imposto Importação,82004.95
3049,493,ICMS,82688.27
3050,493,Armazenagem,3042.91
3051,493,Despachante,2497.77
3052,494,Frete Internacional,149984.3
3053,494,Seguro,13192.27
3054,494,Imposto Importação,258822.06
3055,494,ICMS,324676.33
3056,494,Armazenagem,2072.11
3057,494,Despachante,3340.73
3058,495,Frete Internacional,125475.9
3059,495,Seguro,58517.79
3060,495,Imposto Importação,438349.95
3061,495,ICMS,662889.98
3062,495,Armazenagem,1621.43
3063,495,Demurrage,3271.45
3064,495,Despachante,2531.78
3077,498,Frete Internacional,545838.56
3078,498,Seguro,63965.99
3079,498,Imposto Importação,605563.25
3080,498,ICMS,1018365.67
3081,498,Armazenagem,1458.12
3082,498,Despachante,4731.01
3113,504,Frete Internacional,99683.15
3114,504,Seguro,1873.26
3115,504,Imposto Importação,39336.71
3116,504,ICMS,33853.21
3117,504,Armazenagem,6345.19
3118,504,Despachante,2292.04
3119,505,Frete Internacional,6493.68
3120,505,Seguro,3655.59
3121,505,Imposto Importação,35301.56
3122,505,ICMS,54037.87
3123,505,Armazenagem,2231.78
3124,505,Despachante,4071.04
3125,506,Frete Internacional,16563.4
3126,506,Seguro,10010.11
3127,506,Imposto Importação,147136.89
3128,506,ICMS,149617.13
3129,506,Armazenagem,694.44
3130,506,Despachante,3514.14
3131,507,Frete Internacional,38815.91
3132,507,Seguro,4877.92
3133,507,Imposto Importação,94482.09
3134,507,ICMS,64536.78
3135,507,Armazenagem,2616.15
3136,507,Despachante,4351.12
3143,509,Frete Internacional,81187.95
3144,509,Seguro,14349.14
3145,509,Imposto Importação,173016.18
3146,509,ICMS,323626.58
3147,509,Armazenagem,3082.82
3148,509,Demurrage,6294.98
3149,509,Despachante,3720.96
3150,510,Frete Internacional,38534.64
3151,510,Seguro,11752.46
3152,510,Imposto Importação,214589.12
3153,510,ICMS,138413.23
3154,510,Armazenagem,4210.29
3155,510,Despachante,3536.68
3162,512,Frete Internacional,42432.03
3163,512,Seguro,3284.15
3164,512,Imposto Importação,79875.47
3165,512,ICMS,88495.38
3166,512,Armazenagem,979.66
3167,512,Demurrage,2968.09
3168,512,Despachante,4683.57
3169,513,Frete Internacional,12399.0
3170,513,Seguro,2009.75
3171,513,Imposto Importação,76651.78
3172,513,ICMS,66806.03
3173,513,Armazenagem,2616.35
3174,513,Despachante,1512.64
3175,514,Frete Internacional,346863.46
3176,514,Seguro,28021.03
3177,514,Imposto Importação,258177.63
3178,514,ICMS,327989.32
3179,514,Armazenagem,2989.74
3180,514,Despachante,1755.03
3181,515,Frete Internacional,933112.48
3182,515,Seguro,41348.18
3183,515,Imposto Importação,1273008.55
3184,515,ICMS,1193146.0
3185,515,Armazenagem,1245.95
3186,515,Despachante,4281.4
3193,517,Frete Internacional,35671.8
3194,517,Seguro,2720.66
3195,517,Imposto Importação,46421.21
3196,517,ICMS,73326.23
3197,517,Armazenagem,3583.43
3198,517,Despachante,3717.52
3199,518,Frete Internacional,20745.53
3200,518,Seguro,2255.74
3201,518,Imposto Importação,42190.08
3202,518,ICMS,33124.47
3203,518,Armazenagem,1954.36
3204,518,Despachante,3696.57
3205,519,Frete Internacional,483142.81
3206,519,Seguro,24574.13
3207,519,Imposto Importação,400980.12
3208,519,ICMS,308031.19
3209,519,Armazenagem,2109.82
3210,519,Despachante,3934.05
3211,520,Frete Internacional,7535.97
3212,520,Seguro,424.3
3213,520,Imposto Importação,4977.86
3214,520,ICMS,6725.14
3215,520,Armazenagem,4404.49
3216,520,Demurrage,2149.55
3217,520,Despachante,3385.68
3218,521,Frete Internacional,538964.85
3219,521,Seguro,21755.84
3220,521,Imposto Importação,616270.2
3221,521,ICMS,567310.83
3222,521,Armazenagem,3914.16
3223,521,Despachante,1555.21
3224,522,Frete Internacional,59320.58
3225,522,Seguro,4493.57
3226,522,Imposto Importação,78754.97
3227,522,ICMS,135881.95
3228,522,Armazenagem,4308.6
3229,522,Despachante,2000.14
3242,525,Frete Internacional,27927.56
3243,525,Seguro,14197.82
3244,525,Imposto Importação,135498.95
3245,525,ICMS,187684.44
3246,525,Armazenagem,4379.46
3247,525,Despachante,3687.07
3260,528,Frete Internacional,3931.02
3261,528,Seguro,1399.77
3262,528,Imposto Importação,13048.15
3263,528,ICMS,22832.62
3264,528,Armazenagem,2120.11
3265,528,Despachante,4155.79
3266,529,Frete Internacional,14498.1
3267,529,Seguro,1582.42
3268,529,Imposto Importação,13954.0
3269,529,ICMS,21113.02
3270,529,Armazenagem,4100.87
3271,529,Despachante,4429.52
3272,530,Frete Internacional,50531.43
3273,530,Seguro,11737.43
3274,530,Imposto Importação,263592.48
3275,530,ICMS,185873.03
3276,530,Armazenagem,3091.02
3277,530,Despachante,2177.6
3290,533,Frete Internacional,1151411.95
3291,533,Seguro,32643.92
3292,533,Imposto Importação,393337.63
3293,533,ICMS,756400.89
3294,533,Armazenagem,3155.88
3295,533,Despachante,4181.42
3296,534,Frete Internacional,55880.57
3297,534,Seguro,5707.92
3298,534,Imposto Importação,72217.49
3299,534,ICMS,135075.45
3300,534,Armazenagem,3663.02
3301,534,Demurrage,3092.63
3302,534,Despachante,3247.24
3303,535,Frete Internacional,143875.68
3304,535,Seguro,8271.7
3305,535,Imposto Importação,114539.24
3306,535,ICMS,102258.39
3307,535,Armazenagem,3318.71
3308,535,Despachante,1897.06
3315,537,Frete Internacional,78899.79
3316,537,Seguro,5859.84
3317,537,Imposto Importação,70659.7
3318,537,ICMS,93376.53
3319,537,Armazenagem,2688.49
3320,537,Despachante,1865.51
3321,538,Frete Internacional,11446.84
3322,538,Seguro,273.29
3323,538,Imposto Importação,6582.88
3324,538,ICMS,9228.76
3325,538,Armazenagem,3357.58
3326,538,Despachante,1629.77
3327,539,Frete Internacional,5469.37
3328,539,Seguro,1757.41
3329,539,Imposto Importação,17453.79
3330,539,ICMS,31222.62
3331,539,Armazenagem,859.22
3332,539,Despachante,4586.88
3333,540,Frete Internacional,20996.92
3334,540,Seguro,1988.99
3335,540,Imposto Importação,26135.37
3336,540,ICMS,35111.69
3337,540,Armazenagem,2114.13
3338,540,Despachante,3530.16
3345,542,Frete Internacional,29051.77
3346,542,Seguro,7378.09
3347,542,Imposto Importação,144338.0
3348,542,ICMS,107054.07
3349,542,Armazenagem,3108.14
3350,542,Despachante,1301.95
3357,544,Frete Internacional,199189.06
3358,544,Seguro,64970.13
3359,544,Imposto Importação,1090877.59
3360,544,ICMS,911095.81
3361,544,Armazenagem,4100.44
3362,544,Despachante,2311.56
3376,547,Frete Internacional,133424.99
3377,547,Seguro,31673.68
3378,547,Imposto Importação,503291.33
3379,547,ICMS,720923.37
3380,547,Armazenagem,2752.16
3381,547,Despachante,4517.98
3382,548,Frete Internacional,16982.1
3383,548,Seguro,1672.02
3384,548,Imposto Importação,13831.94
3385,548,ICMS,25069.18
3386,548,Armazenagem,2745.05
3387,548,Despachante,2313.07
3394,550,Frete Internacional,2362.76
3395,550,Seguro,1963.51
3396,550,Imposto Importação,23547.59
3397,550,ICMS,26265.38
3398,550,Armazenagem,3262.5
3399,550,Demurrage,6976.89
3400,550,Despachante,1318.89
3401,551,Frete Internacional,14071.41
3402,551,Seguro,4325.16
3403,551,Imposto Importação,103871.8
3404,551,ICMS,93941.08
3405,551,Armazenagem,650.54
3406,551,Despachante,4710.19
3407,552,Frete Internacional,61001.96
3408,552,Seguro,5178.99
3409,552,Imposto Importação,113386.78
3410,552,ICMS,84937.46
3411,552,Armazenagem,939.64
3412,552,Despachante,3540.27
3413,553,Frete Internacional,1372.32
3414,553,Seguro,332.08
3415,553,Imposto Importação,3704.46
3416,553,ICMS,4593.86
3417,553,Armazenagem,3278.89
3418,553,Despachante,3788.46
3419,554,Frete Internacional,16970.49
3420,554,Seguro,2679.43
3421,554,Imposto Importação,39170.49
3422,554,ICMS,51106.99
3423,554,Armazenagem,2154.1
3424,554,Despachante,2278.95
3425,555,Frete Internacional,479158.19
3426,555,Seguro,37322.38
3427,555,Imposto Importação,529812.35
3428,555,ICMS,603170.99
3429,555,Armazenagem,2983.06
3430,555,Despachante,3251.7
3431,556,Frete Internacional,284000.8
3432,556,Seguro,13221.13
3433,556,Imposto Importação,352758.23
3434,556,ICMS,267902.84
3435,556,Armazenagem,3357.75
3436,556,Despachante,3106.31
3437,557,Frete Internacional,944596.05
3438,557,Seguro,25869.6
3439,557,Imposto Importação,440356.2
3440,557,ICMS,380161.39
3441,557,Armazenagem,2594.35
3442,557,Despachante,1901.61
3443,558,Frete Internacional,74738.41
3444,558,Seguro,5046.99
3445,558,Imposto Importação,72314.51
3446,558,ICMS,99670.2
3447,558,Armazenagem,2856.35
3448,558,Despachante,2072.85
3449,559,Frete Internacional,31744.84
3450,559,Seguro,11061.9
3451,559,Imposto Importação,115178.0
3452,559,ICMS,149762.46
3453,559,Armazenagem,1405.66
3454,559,Despachante,4357.46
3468,562,Frete Internacional,428.2
3469,562,Seguro,105.76
3470,562,Imposto Importação,2365.93
3471,562,ICMS,1760.8
3472,562,Armazenagem,1496.71
3473,562,Demurrage,857.43
3474,562,Despachante,4419.18
3475,563,Frete Internacional,50211.76
3476,563,Seguro,1426.88
3477,563,Imposto Importação,46200.49
3478,563,ICMS,35981.26
3479,563,Armazenagem,3622.42
3480,563,Demurrage,3153.13
3481,563,Despachante,5768.43
3488,565,Frete Internacional,44773.67
3489,565,Seguro,6264.42
3490,565,Imposto Importação,136835.59
3491,565,ICMS,153409.47
3492,565,Armazenagem,1612.55
3493,565,Despachante,2295.79
3494,566,Frete Internacional,89678.67
3495,566,Seguro,4387.23
3496,566,Imposto Importação,129672.52
3497,566,ICMS,130249.19
3498,566,Armazenagem,3791.84
3499,566,Demurrage,6108.54
3500,566,Despachante,2480.78
3507,568,Frete Internacional,1225959.53
3508,568,Seguro,86830.86
3509,568,Imposto Importação,2356604.2
3510,568,ICMS,2479216.29
3511,568,Armazenagem,3858.33
3512,568,Despachante,3199.36
3513,569,Frete Internacional,59464.84
3514,569,Seguro,2350.33
3515,569,Imposto Importação,42898.8
3516,569,ICMS,35216.51
3517,569,Armazenagem,4277.53
3518,569,Despachante,2497.79
3519,570,Frete Internacional,51515.41
3520,570,Seguro,16514.54
3521,570,Imposto Importação,324230.62
3522,570,ICMS,389479.9
3523,570,Armazenagem,838.57
3524,570,Despachante,3151.34
3537,573,Frete Internacional,960674.95
3538,573,Seguro,91477.82
3539,573,Imposto Importação,2094697.86
3540,573,ICMS,2417674.65
3541,573,Armazenagem,2517.74
3542,573,Despachante,4083.59
3555,576,Frete Internacional,689.83
3556,576,Seguro,26.16
3557,576,Imposto Importação,884.74
3558,576,ICMS,827.71
3559,576,Armazenagem,4057.07
3560,576,Demurrage,2697.17
3561,576,Despachante,4776.77
3562,577,Frete Internacional,76035.77
3563,577,Seguro,9694.9
3564,577,Imposto Importação,78606.43
3565,577,ICMS,120784.84
3566,577,Armazenagem,3675.76
3567,577,Despachante,4610.1
3568,578,Frete Internacional,530257.23
3569,578,Seguro,76346.28
3570,578,Imposto Importação,1111320.69
3571,578,ICMS,992885.62
3572,578,Armazenagem,2063.37
3573,578,Despachante,3905.78
3580,580,Frete Internacional,45995.81
3581,580,Seguro,2974.95
3582,580,Imposto Importação,56183.14
3583,580,ICMS,84202.7
3584,580,Armazenagem,4466.03
3585,580,Despachante,4360.13
3586,581,Frete Internacional,31271.42
3587,581,Seguro,10655.45
3588,581,Imposto Importação,204450.75
3589,581,ICMS,274189.17
3590,581,Armazenagem,770.88
3591,581,Despachante,3613.18
3592,582,Frete Internacional,22108.26
3593,582,Seguro,2645.51
3594,582,Imposto Importação,66372.54
3595,582,ICMS,41718.42
3596,582,Armazenagem,3923.61
3597,582,Demurrage,4244.39
3598,582,Despachante,3395.86
3617,586,Frete Internacional,2446.91
3618,586,Seguro,662.54
3619,586,Imposto Importação,11288.71
3620,586,ICMS,10695.4
3621,586,Armazenagem,4169.09
3622,586,Demurrage,4070.38
3623,586,Despachante,1786.96
3624,587,Frete Internacional,14049.0
3625,587,Seguro,9782.46
3626,587,Imposto Importação,108529.86
3627,587,ICMS,162967.75
3628,587,Armazenagem,733.96
3629,587,Despachante,3799.96
3630,588,Frete Internacional,72580.34
3631,588,Seguro,3305.81
3632,588,Imposto Importação,101256.96
3633,588,ICMS,80448.47
3634,588,Armazenagem,3604.75
3635,588,Demurrage,7404.88
3636,588,Despachante,3511.9
3637,589,Frete Internacional,148695.25
3638,589,Seguro,8473.09
3639,589,Imposto Importação,143503.89
3640,589,ICMS,162978.75
3641,589,Armazenagem,3646.64
3642,589,Despachante,4304.16
3661,593,Frete Internacional,17138.68
3662,593,Seguro,1689.82
3663,593,Imposto Importação,33002.18
3664,593,ICMS,25413.55
3665,593,Armazenagem,3008.8
3666,593,Despachante,3969.92
3667,594,Frete Internacional,15450.48
3668,594,Seguro,6902.78
3669,594,Imposto Importação,120190.08
3670,594,ICMS,157351.72
3671,594,Armazenagem,688.59
3672,594,Despachante,4677.64
3673,595,Frete Internacional,95242.5
3674,595,Seguro,14393.93
3675,595,Imposto Importação,297499.81
3676,595,ICMS,230252.02
3677,595,Armazenagem,3729.37
3678,595,Despachante,1379.99
3679,596,Frete Internacional,9297.53
3680,596,Seguro,2928.39
3681,596,Imposto Importação,22040.34
3682,596,ICMS,42483.39
3683,596,Armazenagem,3951.82
3684,596,Despachante,3696.91
3685,597,Frete Internacional,38986.63
3686,597,Seguro,4701.8
3687,597,Imposto Importação,62275.57
3688,597,ICMS,57910.14
3689,597,Armazenagem,2851.03
3690,597,Despachante,2106.55
3705,600,Frete Internacional,253915.38
3706,600,Seguro,19894.19
3707,600,Imposto Importação,593956.47
3708,600,ICMS,592524.64
3709,600,Armazenagem,1542.69
3710,600,Despachante,2577.0
3711,601,Frete Internacional,486250.36
3712,601,Seguro,50516.65
3713,601,Imposto Importação,756637.9
3714,601,ICMS,538285.23
3715,601,Armazenagem,2658.31
3716,601,Despachante,4714.18
3717,602,Frete Internacional,599046.93
3718,602,Seguro,10798.07
3719,602,Imposto Importação,269976.76
3720,602,ICMS,173385.43
3721,602,Armazenagem,3763.22
3722,602,Despachante,3940.13
3741,606,Frete Internacional,10349.1
3742,606,Seguro,627.01
3743,606,Imposto Importação,10364.65
3744,606,ICMS,12583.72
3745,606,Armazenagem,4185.13
3746,606,Despachante,4061.25
3747,607,Frete Internacional,25699.09
3748,607,Seguro,4260.0
3749,607,Imposto Importação,61041.37
3750,607,ICMS,89981.76
3751,607,Armazenagem,4043.29
3752,607,Despachante,1501.37
3765,610,Frete Internacional,28084.03
3766,610,Seguro,2237.73
3767,610,Imposto Importação,29870.37
3768,610,ICMS,34035.77
3769,610,Armazenagem,2353.09
3770,610,Despachante,1755.01
3784,613,Frete Internacional,49491.59
3785,613,Seguro,4440.33
3786,613,Imposto Importação,37370.44
3787,613,ICMS,60052.89
3788,613,Armazenagem,2637.73
3789,613,Despachante,3735.74
3790,614,Frete Internacional,302487.47
3791,614,Seguro,43984.84
3792,614,Imposto Importação,375364.55
3793,614,ICMS,712962.58
3794,614,Armazenagem,877.44
3795,614,Despachante,4015.6
3808,617,Frete Internacional,171193.8
3809,617,Seguro,16794.32
3810,617,Imposto Importação,172945.12
3811,617,ICMS,275377.83
3812,617,Armazenagem,1722.38
3813,617,Demurrage,6825.11
3814,617,Despachante,1203.46
3821,619,Frete Internacional,8881.42
3822,619,Seguro,2074.76
3823,619,Imposto Importação,43981.91
3824,619,ICMS,45118.38
3825,619,Armazenagem,3051.22
3826,619,Despachante,4332.78
3827,620,Frete Internacional,1231810.36
3828,620,Seguro,64471.97
3829,620,Imposto Importação,595702.04
3830,620,ICMS,923545.48
3831,620,Armazenagem,1525.81
3832,620,Despachante,2403.77
3852,624,Frete Internacional,15826.43
3853,624,Seguro,1178.87
3854,624,Imposto Importação,24899.17
3855,624,ICMS,29041.73
3856,624,Armazenagem,1610.74
3857,624,Despachante,1547.53
3858,625,Frete Internacional,78986.38
3859,625,Seguro,10391.02
3860,625,Imposto Importação,101138.07
3861,625,ICMS,165811.46
3862,625,Armazenagem,728.05
3863,625,Despachante,2720.09
3870,627,Frete Internacional,16738.68
3871,627,Seguro,900.26
3872,627,Imposto Importação,20696.05
3873,627,ICMS,27975.58
3874,627,Armazenagem,515.4
3875,627,Despachante,2375.89
3882,629,Frete Internacional,109444.28
3883,629,Seguro,54102.22
3884,629,Imposto Importação,1305787.38
3885,629,ICMS,959643.44
3886,629,Armazenagem,3613.41
3887,629,Despachante,1424.81
3888,630,Frete Internacional,544590.05
3889,630,Seguro,16743.44
3890,630,Imposto Importação,266910.91
3891,630,ICMS,342805.52
3892,630,Armazenagem,3525.15
3893,630,Despachante,4288.06
3900,632,Frete Internacional,72706.96
3901,632,Seguro,3134.23
3902,632,Imposto Importação,98938.34
3903,632,ICMS,80404.77
3904,632,Armazenagem,3487.94
3905,632,Despachante,3486.0
3906,633,Frete Internacional,52531.55
3907,633,Seguro,16850.95
3908,633,Imposto Importação,272841.02
3909,633,ICMS,237486.88
3910,633,Armazenagem,3571.85
3911,633,Despachante,2837.55
3912,634,Frete Internacional,749.94
3913,634,Seguro,362.05
3914,634,Imposto Importação,8422.72
3915,634,ICMS,5442.05
3916,634,Armazenagem,4392.59
3917,634,Despachante,3589.77
3918,635,Frete Internacional,43331.77
3919,635,Seguro,1971.38
3920,635,Imposto Importação,37632.69
3921,635,ICMS,55013.94
3922,635,Armazenagem,896.6
3923,635,Despachante,3029.17
3931,637,Frete Internacional,252669.84
3932,637,Seguro,24044.24
3933,637,Imposto Importação,171812.93
3934,637,ICMS,369513.7
3935,637,Armazenagem,2429.11
3936,637,Despachante,3542.31
3943,639,Frete Internacional,3296.26
3944,639,Seguro,2338.8
3945,639,Imposto Importação,28360.97
3946,639,ICMS,42102.56
3947,639,Armazenagem,2984.68
3948,639,Despachante,2800.54
3949,640,Frete Internacional,384345.92
3950,640,Seguro,11370.04
3951,640,Imposto Importação,207689.73
3952,640,ICMS,187361.64
3953,640,Armazenagem,4379.75
3954,640,Despachante,4271.62
3955,641,Frete Internacional,888126.63
3956,641,Seguro,66359.56
3957,641,Imposto Importação,923257.31
3958,641,ICMS,1272064.88
3959,641,Armazenagem,1212.78
3960,641,Despachante,4766.43
3967,643,Frete Internacional,494679.41
3968,643,Seguro,26283.02
