id_item,id_processo,id_produto,quantidade,valor_total_usd
2064,690,490,174,29671.36
2065,690,443,400,252417.16
2066,690,423,493,47408.97
2067,690,406,216,1787.17
2068,691,446,261,133207.38
2069,692,392,174,97195.73
2070,693,120,209,15034.49
2071,693,181,412,83625.12
2072,693,15,404,120538.37
2073,693,18,38,8336.25
2074,693,169,31,2947.99
2075,694,322,167,5152.12
2076,695,393,287,11333.57
2077,695,94,170,31219.17
2078,695,445,283,18399.86
2079,695,460,165,26405.55
2080,695,4,190,3507.75
2081,696,61,431,63061.95
2082,697,18,388,75752.54
2083,697,378,444,843337.45
2084,697,444,199,109104.07
2085,697,281,32,110037.51
2086,698,117,244,14860.82
2087,699,490,374,60608.78
2088,699,177,375,86462.73
2089,700,214,302,67969.51
2090,700,123,17,9752.98
2091,701,15,115,36389.41
2092,701,292,69,359555.23
2093,701,437,12,1017.79
2094,701,463,347,10648.89
2095,702,363,100,58480.95
2096,702,385,433,29528.34
2097,702,447,479,629470.58
2098,703,436,89,39504.16
2099,704,158,328,136695.86
2100,704,191,461,71496.05
2101,705,315,373,39865.41
2102,705,210,330,920886.18
2103,705,253,491,26984.9
2104,705,167,387,51302.36
2105,705,28,219,14789.11
2106,706,118,431,25613.14
2107,706,201,152,454072.56
2108,706,196,107,46127.7
2109,706,465,259,20293.15
2110,707,483,330,30447.57
2111,708,458,366,724824.29
2112,709,157,349,105665.49
2113,709,295,46,79040.15
2114,710,368,91,4604.39
2115,711,121,44,158565.85
2116,711,275,177,36676.76
2117,711,84,388,6105.35
2118,711,47,358,456242.11
2119,712,73,155,7171.26
2120,712,388,155,9119.19
2121,712,14,143,29485.84
2122,712,66,71,3305.34
2123,713,374,496,89317.77
2124,713,343,443,34507.66
2125,714,283,275,193746.43
2126,714,110,250,11250.46
2127,715,365,127,9283.71
2128,716,126,104,53265.93
2129,716,203,365,244715.1
2130,716,124,133,66057.86
2131,716,299,199,80307.12
2132,717,239,236,12628.02
2133,717,480,31,1299.64
2134,718,314,402,14511.35
2135,718,449,403,57920.01
2136,718,474,172,5479.62
2137,718,177,17,4710.12
2138,718,182,184,60790.31
2139,719,459,481,212627.45
2140,719,237,246,67027.51
2141,719,462,339,63152.5
2142,720,430,88,4221.22
2143,720,187,268,84102.4
2144,720,336,104,4455.83
2145,720,75,181,21965.28
2146,721,86,22,179.79
2147,721,67,45,1739.53
2148,721,172,318,9933.94
2149,721,500,295,31316.93
2150,722,373,172,53781.42
2151,722,39,360,532042.66
2152,722,152,275,157552.31
2153,722,9,326,31267.14
2154,722,401,380,5014.67
2155,723,146,29,1243.26
2156,723,86,63,507.43
2157,723,467,13,484.23
2158,724,360,39,4463.98
2159,724,62,403,89372.76
2160,724,328,448,33344.13
2161,724,158,331,128417.18
2162,724,77,289,75934.14
2163,725,7,489,50317.09
2164,725,96,207,6272.0
2165,725,481,325,3878.85
2166,725,176,476,16283.3
2167,726,291,323,2064382.12
2168,726,44,335,160693.7
2169,726,452,480,2115667.75
2170,726,338,242,50633.68
2171,727,127,124,129835.42
2172,727,465,336,27762.5
2173,727,63,208,7606.91
2174,728,411,198,35759.44
2175,728,398,231,97852.23
2176,729,490,31,5734.33
2177,729,353,373,112447.17
2178,730,77,215,56827.48
2179,730,253,330,17119.82
2180,731,32,225,26182.42
2181,731,475,245,25519.82
2182,731,55,237,441483.19
2183,731,196,247,97399.74
2184,732,309,350,8493.54
2185,732,485,380,17678.45
2186,732,101,135,22330.98
2187,733,83,301,23006.71
2188,733,392,457,247048.8
2189,734,232,196,122045.68
2190,734,213,290,113657.1
2191,734,162,415,10000.13
2192,734,160,339,9580.59
2193,734,48,211,7408.15
2194,735,402,287,8770.53
2195,736,40,473,38542.62
2196,736,416,406,17031.69
2197,736,372,221,870082.4
2198,737,188,182,12595.26
2199,737,62,90,22514.38
2200,738,417,231,49940.34
2201,738,119,236,445868.67
2202,738,262,115,30115.89
2203,738,464,351,17143.76
2204,738,13,391,17093.8
2205,739,374,338,63101.27
2206,739,478,410,163489.46
2207,740,195,220,53477.48
2208,740,189,135,4755.81
2209,741,30,400,15950.13
2210,741,369,171,25667.69
2211,742,108,281,15155.53
2212,742,337,458,111329.2
2213,742,140,59,7720.44
2214,742,382,53,9502.97
2215,742,343,481,38984.57
2216,743,334,179,31095.95
2217,744,441,486,1677500.25
2218,744,469,113,2750.11
2219,744,361,500,1436387.93
2220,745,334,195,33395.43
2221,746,470,308,63081.95
2222,746,7,238,24229.45
2223,746,417,370,79944.04
2224,747,322,61,1999.18
2225,747,76,91,2028.37
2226,747,174,87,19602.62
2227,748,31,282,45908.76
2228,749,464,91,5201.65
2229,749,250,331,54150.26
2230,749,78,153,59152.33
2231,749,113,472,109325.87
2232,750,405,349,17316.23
2233,751,98,59,11062.58
2234,751,274,79,15832.85
2235,751,16,252,7636.93
2236,751,283,97,74227.9
2237,752,120,362,28057.03
2238,752,194,195,34920.49
2239,752,150,309,58845.2
2240,752,66,239,10435.52
2241,752,6,261,2233.8
2242,753,30,186,7652.82
2243,753,272,53,7918.92
2244,753,341,45,8498.88
2245,753,280,329,27776.88
2246,753,114,211,34932.34
2247,754,361,488,1494907.09
2248,755,124,334,154653.27
2249,755,69,374,10308.33
2250,756,178,191,42084.85
2251,757,477,18,5251.14
2252,757,471,312,88692.48
2253,757,345,96,9776.66
2254,757,283,139,96070.07
2255,758,488,276,26290.64
2256,758,144,22,1457.32
2257,758,211,473,3708164.56
2258,759,24,368,44791.68
2259,759,157,239,74775.88
2260,760,104,30,4265.35
2261,760,369,398,57183.72
2262,760,220,347,51296.67
2263,761,372,26,117369.89
2264,761,107,484,155504.06
2265,761,183,386,28688.4
2266,761,226,164,7974.05
2267,761,167,473,59748.06
2268,762,15,28,9329.44
2269,762,474,148,4915.28
2270,762,374,181,35757.97
2271,762,74,272,9408.4
2272,763,201,218,617800.16
2273,763,439,77,134361.33
2274,763,453,378,131590.94
2275,763,150,108,21522.6
2276,764,211,52,490626.71
2277,764,131,480,3243320.04
2278,764,356,422,138177.91
2279,765,62,451,99376.06
2280,765,211,68,597776.62
2281,765,445,75,5915.26
2282,766,298,134,223996.73
2283,767,289,43,8015.84
2284,767,141,420,67871.39
2285,767,397,54,15248.76
2286,768,441,380,1187692.97
2287,769,5,455,16730.36
2288,769,49,46,8173.96
2289,769,299,330,133211.72
2290,770,418,333,60666.42
2291,770,468,412,26881.02
2292,770,272,323,39974.44
2293,770,140,370,40491.04
2294,771,53,105,42138.21
2295,772,71,11,3122.8
2296,773,151,117,38796.84
2297,773,439,50,83535.46
2298,774,248,108,8718.05
2299,774,254,111,25865.2
2300,774,258,263,47844.42
2301,774,277,105,7676.77
2302,774,353,384,113249.96
2303,775,466,236,10551.56
2304,776,337,50,14012.64
2305,777,32,144,16583.02
2306,777,262,287,72320.7
2307,778,461,368,64063.01
2308,778,54,399,86758.12
2309,779,86,444,3078.53
2310,779,331,126,27660.97
2311,780,237,161,48205.04
2312,780,280,269,23589.92
2313,780,199,121,212896.04
2314,780,333,432,18604.14
2315,780,212,133,509496.99
2316,781,55,154,292946.95
2317,781,190,43,2167.79
2318,781,177,262,61384.59
2319,782,470,327,65913.24
2320,783,223,50,1626.5
2321,783,74,470,16018.15
2322,783,264,16,2042.01
2323,783,363,355,169974.89
2324,784,291,404,2778693.24
2325,784,346,195,105574.24
2326,784,302,320,69155.13
2327,784,49,43,7897.8
2328,784,134,382,83111.32
2329,785,91,193,47476.87
2330,785,126,255,125242.63
2331,785,283,163,116803.92
2332,785,245,170,7742.09
2333,786,56,126,15224.27
2334,786,335,31,12699.35
2335,787,370,248,623586.49
2336,787,295,176,288907.84
2337,787,63,443,16109.28
2338,787,263,216,21315.0
2339,788,33,241,55971.46
2340,788,274,387,68960.84
2341,788,270,224,8898.68
2342,788,165,457,17506.41
2343,789,408,205,17958.0
2344,789,449,333,47524.04
2345,789,14,197,40371.66
2346,790,13,87,4215.17
2347,790,406,104,898.54
2348,791,206,210,125908.48
2349,792,3,182,15894.87
2350,792,298,264,424483.85
2351,792,52,165,677552.28
2352,793,477,152,40599.61
2353,793,226,259,12163.65
2354,793,311,265,82769.39
2355,793,491,495,106227.22
2356,793,135,259,467497.41
2357,794,243,190,13751.84
2358,795,438,497,27407.32
2359,796,207,321,311595.18
2360,796,91,130,31534.76
2361,796,79,263,12897.36
2362,796,57,223,85871.15
2363,797,420,333,33235.97
2364,797,213,332,122448.58
2365,797,39,326,502261.89
2366,798,121,316,998012.41
2367,799,410,184,35254.16
2368,799,438,423,24292.14
2369,799,143,75,2662.09
2370,800,19,42,18048.88
2371,800,192,199,23123.73
2372,800,27,117,30368.64
2373,800,235,362,32851.2
2374,801,410,334,62538.62
2375,801,272,253,33725.61
2376,801,17,294,70219.52
2377,802,37,367,23267.58
2378,802,234,75,2862.1
2379,802,59,410,193776.42
2380,803,359,372,570339.3
2381,803,116,131,48607.57
2382,804,354,260,42159.38
2383,804,221,465,83338.49
2384,805,24,460,54647.79
2385,805,460,394,57821.05
2386,805,137,174,65139.17
2387,805,25,261,20891.95
2388,805,198,471,28984.7
2389,806,36,44,17298.55
2390,806,58,408,750347.11
2391,806,332,404,11285.61
2392,807,232,196,121650.37
2393,807,57,40,17267.74
2394,808,30,334,12007.6
2395,808,140,192,23580.48
2396,809,9,297,26711.27
2397,809,218,149,353930.93
2398,809,339,258,118500.93
2399,809,86,319,2352.69
2400,810,6,431,3635.71
2401,810,120,106,8463.99
2402,811,439,319,458990.58
2403,811,377,385,133005.98
2404,811,380,463,54078.02
2405,811,116,419,144495.56
2406,811,130,137,352865.56
2407,812,500,368,42032.19
2408,812,377,15,6016.2
2409,812,435,114,24337.39
2410,812,416,22,957.66
2411,813,150,50,10490.65
2412,813,467,407,14258.31
2413,813,162,85,2312.44
2414,813,187,205,68025.18
2415,814,422,237,76967.9
2416,814,10,65,10879.05
2417,814,173,243,12443.46
2418,814,62,371,82635.4
2419,814,471,155,45939.53
2420,815,314,175,6516.59
2421,815,351,73,15737.29
2422,816,417,292,65286.44
2423,816,460,82,13848.09
2424,816,269,378,10778.85
2425,817,33,331,79375.28
2426,818,470,212,40065.76
2427,818,187,323,110504.89
2428,818,363,27,15376.25
2429,819,392,299,162111.96
2430,819,264,30,3801.33
2431,819,161,38,548.36
2432,820,268,264,14550.92
2433,820,15,44,14025.45
2434,821,134,277,55902.33
2435,822,341,57,11270.53
2436,822,143,192,6410.82
2437,823,154,185,6407.6
2438,823,41,262,832840.77
2439,823,19,41,18354.77
2440,823,198,338,20575.95
2441,824,364,290,121573.92
2442,824,318,426,159050.67
2443,825,36,69,27803.11
2444,825,102,454,129078.0
2445,826,241,38,549.3
2446,826,173,295,14672.96
2447,827,474,255,7521.71
2448,827,484,122,2369.98
2449,828,201,498,1436320.89
2450,828,272,266,33674.14
2451,829,68,397,24488.6
2452,829,98,212,32863.47
2453,829,460,401,59809.71
2454,829,294,22,5461.88
2455,830,25,291,22267.46
2456,830,287,112,145802.78
2457,830,229,116,3144.45
2458,830,494,261,52904.68
2459,831,313,307,13548.3
2460,832,45,470,43732.47
2461,832,434,213,42307.17
2462,832,433,284,79960.41
2463,832,17,331,82664.85
2464,832,333,154,7017.91
2465,833,419,271,125662.69
2466,833,78,437,152917.48
2467,833,268,321,18090.09
2468,834,196,177,76688.36
2469,834,368,211,8829.52
2470,835,316,241,4959.79
2471,835,472,318,168589.38
2472,835,130,353,846934.87
2473,836,206,114,70929.83
2474,836,20,31,3976.3
2475,836,14,64,14662.31
2476,836,205,457,36291.43
2477,837,302,386,84046.21
2478,837,361,436,1321063.26
2479,837,301,119,22756.8
2480,837,20,428,48281.14
2481,837,454,247,53657.83
2482,838,2,300,7645.51
2483,838,55,441,760654.3
2484,839,266,22,13949.11
2485,839,387,120,4266.24
2486,839,289,450,75438.69
2487,839,209,265,47038.9
2488,839,481,208,2575.54
2489,840,356,210,68278.34
2490,840,403,94,8315.34
2491,840,407,255,28800.53
2492,840,184,156,20334.48
2493,841,132,49,236596.51
2494,841,407,462,48951.61
2495,842,68,327,18880.44
2496,843,358,494,29548.08
2497,844,254,165,37817.5
2498,845,376,91,10050.05
2499,845,140,198,23400.06
2500,845,83,107,9201.84
2501,845,245,389,17434.75
2502,845,465,48,4263.82
2503,846,451,162,1537741.2
2504,847,283,164,112982.47
2505,848,392,486,268502.81
2506,848,483,419,39592.99
2507,848,147,71,3012.59
2508,848,67,391,13770.92
2509,849,213,460,181604.73
2510,850,198,99,6300.29
2511,850,41,54,198254.83
2512,850,292,243,1136514.86
2513,850,452,306,1319512.32
2514,851,107,148,48016.56
2515,851,382,298,49376.78
2516,851,406,384,3268.46
2517,852,426,43,24317.27
2518,852,364,203,77863.48
2519,853,11,231,45005.53
2520,853,49,221,34674.12
2521,853,255,16,5332.06
2522,853,31,32,5660.72
2523,854,125,373,30541.0
2524,854,346,255,124909.22
2525,854,396,146,3114.46
2526,855,437,456,32236.84
2527,855,62,363,79445.77
2528,855,157,10,3458.34
2529,856,23,457,33702.54
2530,857,246,296,2618.77
2531,857,176,260,8936.45
2532,857,96,376,12126.82
2533,857,59,34,17470.79
2534,858,369,316,43967.22
2535,859,405,288,13107.29
2536,859,142,347,71522.29
2537,859,308,381,27418.55
2538,859,156,84,1692.78
2539,860,153,218,9649.38
2540,860,20,215,24442.75
2541,860,180,187,25525.74
2542,861,235,426,40603.38
2543,861,68,465,28244.07
2544,862,48,218,7847.89
2545,862,418,231,38550.7
2546,862,95,139,51501.22
2547,862,241,180,2484.56
2548,862,417,340,75929.15
2549,863,22,451,152579.53
2550,863,337,465,113129.45
2551,863,120,269,20696.34
2552,863,481,330,3831.4
2553,863,335,184,70020.46
2554,864,228,445,25150.38
2555,864,142,81,18613.17
2556,865,98,432,72264.85
2557,865,346,51,29735.7
2558,866,431,266,48114.06
2559,867,254,63,15496.9
2560,867,348,140,10276.07
2561,867,314,350,12591.29
2562,867,5,388,13232.45
2563,867,228,373,21056.14
2564,868,269,69,2208.19
2565,868,340,438,44857.68
2566,868,186,290,159818.34
2567,868,476,277,6630.3
2568,869,81,122,1579.25
2569,869,261,393,59927.44
2570,869,339,394,181017.4
2571,869,151,125,43040.61
2572,870,59,89,47750.94
2573,870,406,468,4010.09
2574,870,341,376,61335.54
2575,870,1,416,4557.68
2576,871,25,263,20304.32
2577,872,437,365,28066.88
2578,873,421,396,56224.62
2579,873,169,432,36322.15
2580,874,97,497,128815.0
2581,875,27,18,4652.07
2582,876,442,116,105518.56
2583,877,231,44,12604.1
2584,878,149,226,5171.99
2585,879,225,15,1361.01
2586,879,460,163,26016.23
2587,879,46,201,122008.0
2588,879,304,229,10013.45
2589,880,145,335,19597.1
2590,880,296,31,4234.74
2591,880,334,26,4697.39
2592,880,431,189,34846.4
2593,881,53,450,181427.66
2594,881,227,395,14549.43
2595,881,229,60,1748.45
2596,881,300,310,39347.14
2597,882,337,495,133518.79
2598,882,327,261,34988.3
2599,882,44,204,93306.03
2600,883,205,398,34148.56
2601,883,388,253,13411.99
2602,883,409,57,6356.21
2603,883,363,380,197672.94
2604,884,102,242,69739.03
2605,885,445,133,9695.96
2606,885,104,250,30584.95
2607,885,441,168,587880.58
2608,886,104,120,16459.27
2609,886,493,58,3692.1
2610,886,309,75,2080.99
2611,886,384,355,18980.75
2612,887,339,237,98341.14
2613,887,186,102,56456.07
2614,887,305,366,22955.92
2615,887,324,420,6919.44
2616,887,345,344,32340.95
2617,888,361,309,877974.1
2618,888,369,274,38655.74
2619,888,354,471,75433.16
2620,889,338,30,6899.13
2621,889,293,179,72145.01
2622,890,121,438,1374887.89
2623,890,454,256,58420.67
2624,891,184,208,25988.4
2625,892,451,405,3531805.37
2626,892,228,164,9279.74
2627,893,286,453,296909.7
2628,893,109,442,14946.23
2629,893,331,375,79200.55
2630,894,402,61,2002.48
2631,895,282,389,349356.07
2632,895,415,319,95458.72
2633,896,5,264,9147.86
2634,896,11,367,68433.31
2635,896,469,372,8470.63
2636,896,329,365,37577.46
2637,897,122,64,64417.31
2638,897,135,27,51072.0
2639,897,324,295,4745.13
2640,897,260,44,5507.85
2641,897,376,144,15820.23
2642,898,206,253,150490.04
2643,898,419,480,218940.32
2644,898,255,485,149127.79
2645,899,171,22,4578.68
2646,900,294,105,24445.94
2647,900,352,238,26757.9
2648,900,5,289,10021.63
2649,900,109,144,5136.49
2650,900,247,414,52368.42
2651,901,41,221,680038.89
2652,901,269,30,952.89
2653,901,486,85,788.31
2654,901,39,392,622376.8
2655,901,457,15,5077.72
2656,902,403,413,29797.58
2657,902,480,278,10442.21
2658,902,307,309,10176.7
2659,902,64,165,8037.03
2660,902,319,80,3910.57
2661,903,265,450,39381.25
2662,903,117,119,7142.81
2663,904,426,254,128739.79
2664,904,181,60,12923.5
2665,904,466,293,13776.49
2666,904,256,287,9792.95
2667,905,164,84,1717.54
2668,906,190,84,4512.59
2669,906,102,44,14396.63
2670,906,255,47,15649.84
2671,906,301,136,25591.34
2672,906,432,221,23658.59
2673,907,61,490,67081.3
2674,907,195,144,37494.14
2675,907,299,395,150458.89
2676,908,262,409,101010.02
2677,908,28,108,7620.78
2678,908,38,486,31861.56
2679,909,152,320,189464.13
2680,909,465,125,10796.21
2681,909,368,75,3671.65
2682,909,31,496,79719.64
2683,910,384,340,18357.06
2684,910,279,335,518594.67
2685,910,276,316,120702.24
2686,910,416,264,10960.14
2687,911,103,317,25144.58
2688,911,433,43,14443.39
2689,911,97,370,96692.86
2690,911,467,84,3226.87
2691,912,32,199,23114.48
2692,913,456,247,33279.84
2693,913,71,479,119674.61
2694,913,126,438,219120.46
2695,914,323,480,34165.73
2696,914,219,495,228883.04
2697,914,169,259,22218.66
2698,915,191,365,54432.7
2699,915,18,359,70844.02
2700,915,335,348,129116.38
2701,915,371,80,702864.26
2702,915,84,56,1031.79
2703,916,167,282,35807.62
2704,916,375,333,488850.96
2705,916,123,332,171533.4
2706,917,117,457,25886.66
2707,917,32,272,29439.64
2708,917,333,484,22165.7
2709,918,210,299,823158.04
2710,918,1,166,1789.08
2711,919,121,275,923544.2
2712,919,343,152,12314.31
2713,919,476,227,5441.09
2714,920,485,403,18921.03
2715,920,81,412,4826.52
2716,921,286,107,73409.02
2717,921,480,195,7693.49
2718,921,396,293,5983.34
2719,922,186,307,161714.26
2720,922,280,70,6903.62
2721,922,330,458,78597.07
2722,922,70,136,25253.25
2723,923,144,103,6579.97
2724,923,30,424,16128.59
2725,923,453,135,50608.8
2726,924,384,487,25441.78
2727,924,487,285,31054.0
2728,924,423,140,14108.02
2729,925,187,73,28016.73
2730,925,391,426,124450.77
2731,925,482,211,4329.38
2732,926,385,425,31326.24
2733,926,101,485,77344.57
2734,927,121,308,1050721.08
2735,927,250,271,44818.33
2736,927,82,111,3224.73
2737,927,145,228,13357.2
2738,927,137,260,95718.82
2739,928,40,233,18078.79
2740,928,430,71,3195.47
2741,928,482,72,1735.46
2742,928,134,420,92890.21
2743,929,206,443,253706.27
2744,930,188,290,19025.38
2745,931,251,411,72809.76
2746,931,14,390,79735.71
2747,932,118,30,2082.71
2748,932,110,300,12870.64
2749,933,362,182,171867.96
2750,934,303,155,5928.39
2751,934,290,128,369207.6
2752,934,496,319,9756.97
2753,935,247,485,60655.02
2754,935,408,440,35483.96
2755,935,34,21,4014.67
2756,936,385,400,27251.34
2757,936,214,422,98364.47
2758,936,479,206,10868.24
2759,937,171,18,3987.82
2760,937,161,56,798.58
2761,937,316,324,7410.54
2762,937,464,148,8073.4
2763,937,268,73,4593.3
2764,938,347,123,42287.54
2765,938,340,322,30738.35
2766,938,76,98,2187.22
2767,938,228,153,8615.31
2768,939,397,353,84501.01
2769,939,431,306,57288.68
2770,940,262,238,57580.75
2771,940,4,61,1195.19
2772,940,337,219,57456.98
2773,940,375,236,349991.17
2774,941,38,445,29967.19
2775,941,106,204,98938.84
2776,941,158,401,159886.19
2777,941,190,461,21867.62
2778,942,356,414,138648.18
2779,942,419,185,90656.73
2780,942,172,265,8259.03
2781,942,174,208,44518.65
2782,943,319,115,5321.14
2783,943,380,370,42631.27
2784,943,138,438,842563.78
2785,943,484,203,3540.48
2786,943,285,216,18222.49
2787,944,46,190,125059.84
2788,944,409,137,15062.26
2789,944,73,470,19939.01
2790,945,169,459,39746.47
2791,945,69,22,668.78
2792,945,96,298,8989.78
2793,945,332,367,10004.94
2794,945,134,375,81242.19
2795,946,340,302,29426.44
2796,946,272,205,25072.15
2797,946,215,233,348229.57
2798,946,95,475,161402.85
2799,947,380,140,17694.64
2800,947,196,147,61605.42
2801,947,210,143,429733.61
2802,947,497,96,23946.28
2803,948,397,340,83317.21
2804,948,216,281,35147.97
2805,948,131,443,2785907.37
2806,948,18,205,39384.98
2807,948,443,399,252670.14
2808,949,475,57,6553.86
2809,949,200,293,25908.46
2810,950,283,278,194549.24
2811,951,249,86,9835.49
2812,951,68,449,27094.5
2813,951,276,455,181399.98
2814,951,108,127,7005.67
2815,952,421,276,37693.76
2816,952,225,456,34655.38
2817,953,339,303,134318.16
2818,954,87,157,18314.23
2819,954,303,492,17754.15
2820,955,247,130,16541.25
2821,955,434,110,23977.29
2822,956,142,44,9953.13
2823,957,153,428,20275.17
2824,957,81,283,3309.5
2825,957,15,246,72353.29
2826,958,357,380,27403.01
2827,958,490,283,49043.02
2828,958,351,135,28894.71
2829,959,152,447,245818.94
2830,959,384,149,8161.52
2831,959,374,20,4236.65
2832,960,247,211,25170.57
2833,961,352,250,26560.66
2834,962,312,133,68757.57
2835,962,265,437,37761.51
2836,963,467,246,8009.9
2837,963,444,99,58003.24
2838,963,115,375,89130.09
2839,964,363,396,188591.16
2840,964,332,203,5580.08
2841,964,325,157,6291.93
2842,964,211,419,3407270.34
2843,964,341,396,67595.37
2844,965,264,381,41305.68
2845,965,453,278,99043.26
2846,965,195,341,88783.04
2847,965,138,191,386307.8
2848,965,407,305,35046.58
2849,966,183,394,28243.09
2850,966,454,489,110616.93
2851,966,373,267,84606.46
2852,966,77,74,23457.11
2853,967,209,47,8990.12
2854,967,416,198,8603.11
2855,968,160,319,9626.77
2856,969,299,202,75803.38
2857,969,130,22,58288.21
2858,969,141,111,19812.37
2859,969,193,120,33270.55
2860,970,212,240,904601.63
2861,970,12,414,12515.15
2862,971,137,342,128654.77
2863,971,24,212,25621.82
2864,972,131,471,3028189.56
2865,973,486,139,1231.0
2866,973,75,248,28898.11
2867,973,25,200,17378.71
2868,973,3,247,19978.41
2869,974,398,135,60032.85
2870,975,241,161,2147.02
2871,976,156,248,4723.06
2872,976,243,464,31441.97
2873,976,61,231,31090.46
2874,977,482,191,4467.18
2875,977,441,292,962353.1
2876,977,161,488,6496.17
2877,978,287,44,59846.84
2878,978,291,109,747298.22
2879,978,10,269,37337.86
2880,978,128,61,2807.88
2881,979,355,148,28511.17
2882,979,181,270,51539.51
2883,979,276,276,103670.65
2884,979,301,239,41813.54
2885,979,459,418,194094.13
2886,980,338,328,67033.3
2887,980,315,198,20860.78
2888,980,132,274,1179264.76
2889,981,391,398,115459.43
2890,981,463,400,11880.41
2891,981,75,351,41195.0
2892,981,482,383,8547.67
2893,982,216,44,6206.33
2894,982,265,88,8958.38
2895,982,119,203,397305.08
2896,982,85,375,14737.36
2897,982,3,379,32448.14
2898,983,72,82,46554.18
2899,983,496,110,3433.2
2900,984,300,151,19830.79
2901,984,488,31,3056.85
2902,984,7,16,1898.88
2903,984,444,109,58780.0
2904,985,213,223,86810.6
2905,985,199,462,743737.07
2906,986,252,300,7997.83
2907,986,44,479,223497.98
2908,986,270,43,1777.12
2909,986,125,29,2680.27
2910,986,460,257,40500.97
2911,987,13,249,11163.88
2912,987,336,94,4390.54
2913,988,59,68,34360.09
2914,988,201,245,702190.15
2915,988,437,185,14406.27
2916,988,364,200,87329.12
2917,989,300,305,38450.77
2918,989,233,465,22522.57
2919,989,454,389,87234.45
2920,990,136,279,27175.0
2921,990,118,359,22343.74
2922,990,59,311,145173.72
2923,991,285,422,37182.55
2924,991,408,469,37861.35
2925,991,230,427,61196.9
2926,992,161,149,1965.79
2927,992,57,270,101773.04
2928,992,308,380,28676.86
2929,992,354,36,6738.12
2930,993,29,420,15706.46
2931,993,41,64,236783.73
2932,993,114,294,45090.8
2933,994,17,460,117515.31
2934,994,494,247,55351.98
2935,995,83,367,29172.85
2936,996,42,221,165793.57
2937,996,48,224,8251.6
2938,996,485,163,7766.82
2939,997,370,329,792086.02
2940,997,146,485,19411.38
2941,998,154,484,16309.94
2942,998,385,233,16212.6
2943,998,346,231,112520.48
2944,999,428,25,1557.6
2945,999,404,199,3267.35
2946,999,328,130,10526.82
2947,999,257,261,70579.26
2948,1000,54,311,68713.64
2949,1000,53,230,93244.5
2950,1000,160,156,4678.62
2951,1000,209,421,68544.43
